URL,Title,Content
https://docwiki.embarcadero.com/ERStudioDA/203/en/Apply_a_Scripted_Procedure_to_a_Submodel_or_Model,Apply a Scripted Procedure to a Submodel or Model,"From ER/Studio Data Architect
Jump to:
navigation
,
search
Go Up to
Creating and Editing SQL Procedures
You can copy a scripted procedure to from a submodel to the physical model or to one or more submodels using the
Apply to Submodel(s)
command. For more information, see
Copying a Database Object to a Submodel (Apply to Submodel)
.
See Also
Create a Scripted Procedure
Creating and Editing Database Dependent Objects
Developing the Physical Model
Retrieved from ""
https://docwiki.embarcadero.com/ERStudioDA/203/e/index.php?title=Apply_a_Scripted_Procedure_to_a_Submodel_or_Model&oldid=5008
"""
https://docwiki.embarcadero.com/ERStudioDA/203/en/Assigning_Model_Data_Movement_Properties,Assigning Model Data Movement Properties,"From ER/Studio Data Architect
Jump to:
navigation
,
search
Go Up to
Data Lineage Workflow
Assigns data sources or targets and the level of mapping you intend to use, direct or secondary. You must first have added a source/target in the Data Lineage tab using the
Data Source/Targets Properties
. To add a data source/target to a physical model:
Right-click the top-level node for your particular physical model name and select
Data Movement Properties
.
Select the
Source
or
Targets
tab.
Select the level of mapping you intend to add or edit.
Click
Add
and select from among the models listed.
Select the
Synch registered data...
option if you want changes to the current model that extend to other models in the.dm1 file to be automatically updated.
Once complete, you can double-click any table to edit table-level and column-level movement rules.
See Also
Defining Source Systems
Introduction to Data Lineage
Retrieved from ""
https://docwiki.embarcadero.com/ERStudioDA/203/e/index.php?title=Assigning_Model_Data_Movement_Properties&oldid=5009
"""
https://docwiki.embarcadero.com/ERStudioDA/203/en/Assigning_Object_Appearance_and_Behavior_Using_Properties,Assigning Object Appearance and Behavior Using Properties,"From ER/Studio Data Architect
Jump to:
navigation
,
search
Go Up to
Automation Objects Programmer's Guide
Properties are Object attributes that determine Object appearance or behavior. Color, count, name and ID all are properties common to many objects. Some, such as ID, are usually read-only. Others can be changed. ER/Studio Data Architect immediately reflects property modifications by updating internal data.
Dim MyDiagram As Diagram
Dim MyModel As Model
Dim MyEntity As Entity
Dim EntName As String
Dim EntID As Integer
Set MyDiagram = DiagramManager.ActiveDiagram
Set MyModel = MyDiagram.ActiveModel
EntID = 1 'We want the name of the Entity that
ER/Studio Data Architect
has identified as ID =1
Set MyEntity = MyModel.Entities.Item(EntID)
EntName = MyEntity.EntityName
'Now we can display EntName in a MsgBox, write it to a text file, or
'change it and re-name the Entity.
See Also
Why Use Automation Objects?
Using the SAX Basic Macro Editor
Retrieved from ""
https://docwiki.embarcadero.com/ERStudioDA/203/e/index.php?title=Assigning_Object_Appearance_and_Behavior_Using_Properties&oldid=5010
"""
https://docwiki.embarcadero.com/ERStudioDA/203/en/Associate_Similar_Objects_Using_User-Defined_Mappings,Associate Similar Objects Using User-Defined Mappings,"From ER/Studio Data Architect
Jump to:
navigation
,
search
Go Up to
Developing the Logical Model
Contents
1
Create User-Defined Mappings
2
Definition tab
3
Attachment Bindings tab
4
Notes
5
See Also
When consolidating various data assets across the enterprise, quite often the logical and physical model are completely unrelated. When new physical models are brought in via the Add New Physical Model wizard or Compare and Merge wizard, it is difficult to ""map"" existing logical entities to the physical tables. The physical objects may already be denormalized and complex (one-to-many, many-to-one) relationships may exist between the logical and physical objects. In this case, there is a gap between what is logically modeled and what is physically implemented. ER/Studio helps modelers map completely unrelated objects across models within a dm1 file using User-Defined Mappings.
Create user-defined mappings to relate logical entities to physical tables. The UDM can relate any objects of the same type. Once the UDM is created, you can see a graphical tree/node representation of the mapping on the Where Used tab in the Entity Editor or Table Editor. In the screenshot below, the entities mapped to Customer are marked with a little pushpin icon
. On the right of the screen are icons that let you edit the mapping
or edit the user-defined mappings
, and switch the entity editor to view or edit the details of the object selected. For information purposes you also map a Table to an Entity and edit that mapping from the Where Used tab.
One use of the UDM is to back-construct the relationships shown in the Where Used tab.
For example, frequently a legacy physical model must be imported and added to a mature logical model (Using the Add New Physical model wizard: from the Main menu, Model > Add New Physical Model). You must relate the two models and can use the user-defined mapping to create and document the relationship.
Denormalization information for the imported physical model likely is not available. Therefore, ER/Studio Data Architect has no denormalization mapping information to display on the Where Used tab. The UDM system allows you to build the mappings with no restrictions. You can map attributes to columns and entities to tables by right-clicking any of the models listed and selecting the related objects.
Create User-Defined Mappings
In the
Data Model Explorer
or
Data Model Window,
right-click the entity or table that you want to associate with other entities or tables.
Click the
Where Used
icon
To associate the object with any entity/table in the model
, in the
Where Used
dialog, double-click the
Where Used
entry (the one with the pencil icon next to it) or right-click the pencil icon and select
Edit Mappings
. Click the target entity/table and the
Definition
and
Attachment Bindings
tabs appear.
The following helps you complete the options of the
Edit Mappings
dialog:
Definition tab
Attachment Bindings tab
Notes
Definition tab
Enter or edit a definition for the user-defined mapping. If the target database supports it, ER/Studio Data Architect adds this definition as a table comment when generating SQL code.
Attachment Bindings tab
Bind an external piece of information, or attachment to the user-defined mapping. You can also remove an attachment from an object, override an attachment binding's default value, or change the position of a bound attachment. To override the value of the attachment you have moved to the Selected Attachments grid, double-click the Value field of the target attachment. ER/Studio Data Architect opens the Value Override Editor or a list depending on the attachment datatype. Attachments are created in the Attachments folder of the Data Dictionary. For more information, see
Attaching External Documents to the Data Model
.
Notes
You can map an entity to tables in disparate physical models.
Once you have created a user-defined mapping, to view or edit the mapping you can open a Table Editor or Entity Editor and then select the Where Used tab. You can also right-click a table in the diagram and select Edit User-Defined Mappings.
You can also edit the mappings from the Where Used tab in the Table Editor or Entity Editor by right-clicking the model you want to editor and clicking the Edit option. When editing the user-defined mappings, you can also edit the definition and the attachments bound to the user-defined mapping.
See Also
Developing the Physical Model
Common Tasks
Optimizing Query Performance on the Physical Model (Denormalizing the Physical Model)
Working with Relationships
Working with Universal Mappings
Retrieved from ""
https://docwiki.embarcadero.com/ERStudioDA/203/e/index.php?title=Associate_Similar_Objects_Using_User-Defined_Mappings&oldid=5011
"""
https://docwiki.embarcadero.com/ERStudioDA/203/en/Associating_Database_Roles_with_New_Database_Users,Associating Database Roles with New Database Users,"From ER/Studio Data Architect
Jump to:
navigation
,
search
Go Up to
Establishing Database Security
After you have a database role defined, you can assign that role to any new users created. Once defined, the permissions granted to users directly or by applying roles can be edited on the Permissions tab of the Entity Editor.
In the Data Model Window, expand the logical or physical Main Model, right-click the
Users
node, and then click
New Database User.
On the first page of the wizard, click
Add
in the
Roles
area and then choose the roles you want to apply.
Click
Finish
.
Now, when you edit the database user, if you have selected
Show inherited permissions
on the
Object Privileges
tab of the
User Editor
, you will see blue check marks denoting the granted permissions afforded to the user by the applied roles.
Generally, permissions granted or revoked through the application of a role are overridden by permissions assigned to the user in the
User Editor
, or permissions assigned to the user on the
Permissions
tab of the Entity/Table Editor. Check your DBMS documentation for verification.
See Also
Creating and Editing Database Users
Creating and Editing Database Roles
Changing Database Users Associated with Existing Database Roles
Retrieved from ""
https://docwiki.embarcadero.com/ERStudioDA/203/e/index.php?title=Associating_Database_Roles_with_New_Database_Users&oldid=5012
"""
https://docwiki.embarcadero.com/ERStudioDA/203/en/Associating_Database_Users_with_New_Database_Roles,Associating Database Users with New Database Roles,"From ER/Studio Data Architect
Jump to:
navigation
,
search
Go Up to
Establishing Database Security
After you have a database user defined, you can assign that user a database role. Once defined, the permissions granted to a particular user directly or by applying roles can be edited on the Permissions tab of the Entity Editor or Table Editor.
In the Data Model Window, expand the logical or physical Main Model, right-click the
Roles
node, and then click
New Database Role
.
On the first page of the wizard, in the
Roles
area click
Add
and choose the roles you want to apply.
Click
Finish
.
Now, when you edit the database user, if you have selected
Show inherited permissions
on the
Object Privilege
s tab of the
User Editor
, you will see blue check marks denoting the granted permissions afforded to the user by the applied roles.
Permissions granted or revoked through the application of a role are overridden by permissions afforded the user in the
User Editor
, or on the
Permissions
tab of the Entity/Table Editor.
See Also
Creating and Editing Database Users
Creating and Editing Database Roles
Associating Database Roles with New Database Users
Retrieved from ""
https://docwiki.embarcadero.com/ERStudioDA/203/e/index.php?title=Associating_Database_Users_with_New_Database_Roles&oldid=5013
"""
https://docwiki.embarcadero.com/ERStudioDA/203/en/Associating_a_Data_Dictionary_with_a_Diagram,Associating a Data Dictionary with a Diagram,"From ER/Studio Data Architect
Jump to:
navigation
,
search
Go Up to
Working with Data Dictionaries in the Repository
Binding an existing Enterprise Data Dictionary with a diagram enables you to reuse data dictionary objects such as domains, reference values, and attachments.
The Enterprise Dictionary Binding Dialog now includes attachments and reference values. The bindings are presented in a grid format and can be exported to *.csv files for reporting purposes.
Log in to the Repository.
Check out the diagram you want to bind the dictionary to.
Choose
Repository > Data Dictionary > Bind Enterprise Data Dictionary
and then select the dictionary you want to associate with.
Notes:
You can associate multiple data dictionaries with the same diagram.
You must have the Enterprise edition of ER/Studio Data Architect to have more than one data dictionary in a diagram.
All changes to dictionary objects in an Enterprise Data Dictionary will propagate to diagrams where the object is used. If you want to use a domain or attachment only, for example, in one specific diagram, it can remain in the local dictionary. If a domain or attachment needs to be reused and updated across diagrams, then it should be created in an Enterprise dictionary.
You can have multiple dictionaries per diagram. This means that you can have one all-encompassing dictionary or project-level dictionaries.
You must check out the diagram before binding a data dictionary to it.
You do not need to check in the diagram to commit the change to the Repository. The Bind Enterprise Data Dictionary operation automatically updates the Repository server with the appropriate information.
See Also
Determining Where an Enterprise Data Dictionary is Used
Creating an Enterprise Data Dictionary
Retrieved from ""
https://docwiki.embarcadero.com/ERStudioDA/203/e/index.php?title=Associating_a_Data_Dictionary_with_a_Diagram&oldid=5014
"""
https://docwiki.embarcadero.com/ERStudioDA/203/en/Associating_the_Enterprise_Data_Dictionary_with_Repository_Diagrams,Associating the Enterprise Data Dictionary with Repository Diagrams,"From ER/Studio Data Architect
Jump to:
navigation
,
search
Go Up to
Working with Data Dictionaries in the Repository
Using Data Dictionary Bindings, you can see and control the associations of Enterprise Data Dictionaries across all your diagrams in the Repository. The Enterprise Data Dictionary Bindings dialog provides a list of all your Enterprise Dictionaries and shows you where its objects are in use. For example, if you have a 'name' domain in an Enterprise Data Dictionary used across all or some of your diagrams, you can navigate to the domain to see what entities, tables, and models are used, which provides some impact analysis about which model objects will be affected by a change to the domain.
Open the Enterprise Data Dictionary Bindings Dialog
Choose
Repository > Data Dictionary > Enterprise Data Dictionary Bindings
.
See Also
Associating a Data Dictionary with a Diagram
Creating an Enterprise Data Dictionary
Retrieved from ""
https://docwiki.embarcadero.com/ERStudioDA/203/e/index.php?title=Associating_the_Enterprise_Data_Dictionary_with_Repository_Diagrams&oldid=5015
"""
https://docwiki.embarcadero.com/ERStudioDA/203/en/Attaching_External_Documents_to_the_Data_Model,Attaching External Documents to the Data Model,"From ER/Studio Data Architect
Jump to:
navigation
,
search
Go Up to
Working with the Data Dictionary
Contents
1
Create and Edit Attachment Types
2
Create and Edit Attachments
3
Bind an Attachment to an Object
4
Bind an Attachment to a Specific Object
5
Override an Attachment Value
6
See Also
Attachments and attachment types offer a structured method for you to associate an external piece of information to your data model. You can extend your metadata this way and include supporting documentation, such as meeting notes, risk analysis and spreadsheets. You can bind attachments to virtually any file or application on your system.
Attachments are organized into two key components:
Attachment Types
: An organizational system where you can group together similar attachments and specify which objects can have this type of attachment bound to them. Attachment Types define the scope of the attachments created underneath them. Use attachment types to organize attachments by either the object types to which they are applied or the scope of the business data they are supposed to capture for a model. Once you create an attachment, you can bind it to any data model objects associated with the attachment type.
Attachment
: Information that you can associate with the diagram objects types selected for the Attachment Type. Attachments can take many different forms such as an external file, a date, or a test list.
TIP
: You can find a good example of a well-structured attachments folder in the Northwind sample model.
This section is comprised of the following topics:
Create and Edit Attachment Types
Create and Edit Attachments
Bind an Attachment to an Object
Bind an Attachment to a Specific Object
Override an Attachment Value
Create and Edit Attachment Types
In the
Data Dictionary
, right-click the
Attachments
folder and then click
New Attachment Type
.
Define the attachment type as required and then click
OK
to complete the editor.
The following describe options that require additional explanation:
Name
page/tab
Define the name of the attachment type and provide a description of the attachment type, such as when and why attachments of this type are used.
Attachment Type Usage
page/tab
Lists all supported object classes to which you can bind attachments of this type. Any object classes you select here will be bound to this attachment type and will be displayed subsequently on the Binding Information tab of the Attachment Editor.
Notes
If you are editing an existing attachment type, and you remove object types from the object list on the Attachment Type Usage tab, bound attachments associated with this attachment type will be affected.
To only allow specific attachments to be bound to specific objects, create an Attachment Type for this purpose and on the Attachment Type Usage tab, indicate the specific objects by selecting the corresponding boxes.
Create and Edit Attachments
In the
Data Dictionary
, right-click the appropriate attachment type folder and then click
New Attachment
.
Define the attachment as required and then click
OK
to complete the editor.
Once you have created the attachment, you can edit it by right-clicking the attachment you want to change, and then selecting Edit Attachment.
The following helps you complete the describes the options that require additional explanation:
Name
page/tab
Define the name of the attachment and provide a description of the attachment, such as when and why this attachment is used.
Value
page/tab
Select what kind of data this attachment contains. For Text List datatypes, you can list possible data values and then set the default value.
Binding Information
tab
Select the object classes and/or specific objects to which you want to bind this attachment. You can override this setting using the Attachment Bindings tab of data model object editors.
Bind an Attachment to an Object
Ensure the attachment can be used with the object you want to bind it to.
In the Data Dictionary, double-click the attachment you want to bind to ensure it can be bound to the type of object selected.
Bind an Attachment to a Specific Object
Once you have bound an attachment to an object type in the Data Dictionary, you can choose to bind that attachment to a specific object of that type from within the object editor. For example, you have bound an attachment to an entity type object. From within the Entity Editor, click the Attachment Bindings tab and then from the list of Available Attachments, select the attachment you want to bind to that specific entity and then click the arrow to move the attachment into the list of attachments already associated with that entity.
Attachments bound to a primary key is not transferred to the foreign key of the child in the relationship.
Override an Attachment Value
The Value Override Editor lets you override an Attachment's default value with a new value. This lets you add additional information to a bound attachments. To override an attachment value, click the value field. The Value field varies depending on your datatype selection. For example, if the attachment is a text datatype, the Value Override Editor lets you edit the text. The following describes the different available datatypes and their associated values and how you would change their values:
Boolean
: Lets you select None, True, or False.
Date
: Displays the current date. To change the date, click the list, and use the calendar to select the target date.
External File Path
: Lets you change an external file path. Enter a file path or browse and locate it. If you want to view the attached file, click the View File button.
Numeric
: Lets you change the numeric value. Enter a numeric value in the box.
Text
: Lets you change the character value. Enter text in the box.
Text List
: Double-click the blank line in the text box, enter a value and then use the TAB key to go to the next line. Repeat these steps until you finished adding values. Use the Up or Down buttons to reorder the values. Use the Delete button to remove a value. The first entry is the default value. To change this, click the target value and then click the Set as Default button.
Time
: Lets you change the time value. Select one of the time parameters (hours, minutes, seconds, AM/PM) in the box, and enter a value or scroll to the appropriate value. Continue selecting time parameters and changing the value until the appropriate time is entered.
See Also
Associating a Data Dictionary with a Diagram
Working with the Data Dictionary
Retrieved from ""
https://docwiki.embarcadero.com/ERStudioDA/203/e/index.php?title=Attaching_External_Documents_to_the_Data_Model&oldid=5016
"""
https://docwiki.embarcadero.com/ERStudioDA/203/en/Automatic_Naming_Translation,Automatic Naming Translation,"From ER/Studio Data Architect
Jump to:
navigation
,
search
Go Up to
Customizing Standard Model Features for New Models
To automatically use a Naming Standards Template to set a physical name from a logical and vice versa as names are modified in the Entity/Table and Attribute/Column Editors.
To enable this feature, go to
Tools > Options > Name Handling
tab in the group labeled
In-Editor Naming Standards
:
Enable automatic naming translation.
Checking this option enables this feature.
Use entity/table NST for child translation.
Checking this option enables the use of the NST (naming standards template) bound to the parent entity or table, if there is none bound to the attribute or column currently being edited.
To use this feature there must be a bound NST on the object
OR
there is a bound NST on the parent entity/table and the second option above is checked.
Also required: The
freeze name
property is not checked.
For attributes/columns, this only applies to the individual object. The freeze name property of the parent entity/table is ignored.
You are editing a logical name in the logical model or a physical name in the physical model.
If the translation is enabled, then as the user types the name, the translated name appears in the other edit control. For example, if the user is editing an attribute in the logical model, then as the user enters the attribute name, the column name field is updated with a translated name. Or, if a user is editing the table name of a table in a physical model, then the entity name is set with the translated name.
Note:
Name handling settings shown in
Model Options
are ignored when a name can be translated according to the prerequisites above. Otherwise, they are followed.
See Also
Enforcing Naming Standards Using Naming Standards Templates
Creating and Editing Columns
Creating and Editing Tables
Customizing Standard Model Features for New Models
Retrieved from ""
https://docwiki.embarcadero.com/ERStudioDA/203/e/index.php?title=Automatic_Naming_Translation&oldid=3539
"""
https://docwiki.embarcadero.com/ERStudioDA/203/en/Automating_ER/Studio_Data_Architect,Automating ER/Studio Data Architect,"From ER/Studio Data Architect
Jump to:
navigation
,
search
Go Up to
User Guide
Note:
More detailed information is available within the product in the Automation Interface Reference help file. You can view this information in the product by clicking the arrow next to the Question Mark and choosing Automation Interface Reference.
If you are using Windows to view the chm file, you may need to right-click and
unblock
the file.
Automation Interface objects are scriptable controls for most ER/Studio Data Architect functions. You can create macros to automate repetitive tasks or to extend the functions already found in the application. A few days coding can save months of human resources in the long run as described in
Why Use Automation Objects?
This section is intended for programmers with a working knowledge of BASIC. You can learn it using ER/Studio Data Architect's macro editor, but you will also need a textbook devoted specifically to beginner BASIC programmers. The macro language is WINWRAP (formerly SAX) BASIC, similar to MS Visual BASIC. There are a few, but critical, syntactic differences from other BASIC languages. See the Introduction to the
Automation Interface Reference Guide
, which is accessible from the Help menu, to save some debugging time.
You can also create event handlers to run automatically every time you perform an action in the application, such as Add Entity. See
Creating Event Handlers
. You can also write handlers for update events, see
Handling Update Events
.
A number of example macros are included. To see them, open any ER/Studio Data Architect
*.dm1
file, switch to the Macro tab in the Data Model Explorer, and double-click any sample macro. The macro will open in the Macro Editor.
The diagram above shows the differences between using macros within ER/Studio Data Architect and running your own COM application external to ER/Studio Data Architect. In the external case, you will need to create a link to the ER/Studio Data Architect Type Library and declare ER/Studio object types. Example applications using MS Visual Basic 6.0 and.Net VB and C# are in your installation directory under ""C:\Program Files\Idera\ERStudio Data Architect x.x\Readme\TableList.zip"".
Internally, the only difference is that the namespace, type library, and top-level application objects are already created before you run or edit a macro. Otherwise the code for external and internal applications will be nearly identical. You can copy and paste code from your macros to an external application with few changes.
For example, if you want to let users automatically export ER/Studio Data Architect model metadata to applications like Microsoft Excel, and simultaneously add the created file to a Microsoft Outlook message for distribution, you can write a macro to take advantage of this object interaction.
Topics covered in this section include:
Why Use Automation Objects?
Automation Objects Programmer's Guide
Sample Macros Installed with ER/Studio Data Architect
Running ER/Studio Data Architect Macros from Windows
Creating Event Handlers
Handling Update Events
Adding Macros to GUI Modeling Menus
Using the SAX Basic Macro Editor
See Also
Access ER/Studio Data Architect from Command Line
Objects and Object Models
Retrieved from ""
https://docwiki.embarcadero.com/ERStudioDA/203/e/index.php?title=Automating_ER/Studio_Data_Architect&oldid=7952
"""
